f_ghz,s21_msb_db,s21_lsb_db,s11_msb_db,s11_lsb_db,s22_db
1.412537539999999980e+00,8.918028769999999383e+00,2.948181229999999875e+00,-3.106162640000000152e+01,-3.458399920000000094e+01,-3.748125499999999732e+01
1.445439769999999902e+00,8.917931010000000214e+00,2.948142670000000187e+00,-3.098107939999999871e+01,-3.453200329999999951e+01,-3.731426739999999853e+01
1.479108389999999940e+00,8.917824579999999557e+00,2.948098190000000063e+00,-3.089831339999999926e+01,-3.447821900000000284e+01,-3.714603840000000190e+01
1.513561249999999969e+00,8.917709260000000526e+00,2.948047690000000109e+00,-3.081331109999999995e+01,-3.442260770000000036e+01,-3.697660669999999783e+01
1.548816619999999977e+00,8.917584809999999251e+00,2.947991070000000047e+00,-3.072605700000000084e+01,-3.436513190000000151e+01,-3.680601049999999930e+01
1.584893190000000063e+00,8.917450960000000038e+00,2.947928210000000160e+00,-3.063653800000000160e+01,-3.430575439999999787e+01,-3.663428729999999689e+01
1.621810100000000032e+00,8.917307440000000085e+00,2.947858979999999907e+00,-3.054474360000000033e+01,-3.424443959999999976e+01,-3.646147409999999667e+01
1.659586910000000026e+00,8.917153940000000389e+00,2.947783240000000138e+00,-3.045066519999999954e+01,-3.418115250000000316e+01,-3.628760729999999768e+01
1.698243649999999993e+00,8.916990150000000170e+00,2.947700820000000110e+00,-3.035429699999999897e+01,-3.411585960000000028e+01,-3.611272240000000266e+01
1.737800830000000074e+00,8.916815709999999839e+00,2.947611569999999848e+00,-3.025563539999999918e+01,-3.404852859999999737e+01,-3.593685450000000259e+01
1.778279409999999894e+00,8.916630270000000635e+00,2.947515290000000121e+00,-3.015467939999999913e+01,-3.397912869999999685e+01,-3.576003769999999804e+01
1.819700859999999976e+00,8.916433440000000488e+00,2.947411779999999926e+00,-3.005143040000000099e+01,-3.390763059999999740e+01,-3.558230559999999798e+01
