f_ghz,s21_msb_db,s21_lsb_db,s11_msb_db,s11_lsb_db,s22_db
2.818382930000000175e-01,8.226986860000000235e+00,2.250534679999999899e+00,-2.766320169999999834e+01,-2.877546889999999991e+01,-4.468147359999999679e+01
2.884031499999999970e-01,8.228096009999999794e+00,2.251656500000000172e+00,-2.766159970000000001e+01,-2.877483140000000006e+01,-4.465483499999999850e+01
2.951209229999999795e-01,8.229156229999999184e+00,2.252729019999999860e+00,-2.765996820000000156e+01,-2.877419039999999839e+01,-4.462723619999999869e+01
3.019951719999999784e-01,8.230169589999999147e+00,2.253754330000000028e+00,-2.765830389999999994e+01,-2.877354469999999864e+01,-4.459863940000000326e+01
3.090295430000000176e-01,8.231138059999999257e+00,2.254734430000000067e+00,-2.765660330000000044e+01,-2.877289289999999866e+01,-4.456900600000000168e+01
3.162277660000000212e-01,8.232063540000000401e+00,2.255671229999999916e+00,-2.765486290000000125e+01,-2.877223370000000102e+01,-4.453829669999999652e+01
3.235936569999999790e-01,8.232947850000000400e+00,2.256566589999999817e+00,-2.765307930000000169e+01,-2.877156580000000119e+01,-4.450647190000000109e+01
3.311311209999999727e-01,8.233792740000000165e+00,2.257422259999999792e+00,-2.765124870000000001e+01,-2.877088780000000057e+01,-4.447349129999999917e+01
3.388441560000000075e-01,8.234599870000000266e+00,2.258239950000000107e+00,-2.764936739999999915e+01,-2.877019819999999939e+01,-4.443931409999999715e+01
3.467368499999999854e-01,8.235370850000000686e+00,2.259021259999999920e+00,-2.764743149999999972e+01,-2.876949570000000023e+01,-4.440389929999999907e+01
3.548133889999999790e-01,8.236107219999999174e+00,2.259767769999999842e+00,-2.764543700000000115e+01,-2.876877879999999976e+01,-4.436720520000000079e+01
3.630780550000000106e-01,8.236810450000000117e+00,2.260480970000000145e+00,-2.764337989999999934e+01,-2.876804609999999940e+01,-4.432918999999999699e+01
3.715352290000000224e-01,8.237481940000000336e+00,2.261162269999999808e+00,-2.764125599999999849e+01,-2.876729590000000059e+01,-4.428981160000000017e+01
3.801893960000000128e-01,8.238123039999999619e+00,2.261813050000000214e+00,-2.763906070000000170e+01,-2.876652680000000117e+01,-4.424902769999999919e+01
3.890451449999999811e-01,8.238735039999999898e+00,2.262434610000000124e+00,-2.763678979999999896e+01,-2.876573720000000023e+01,-4.420679590000000303e+01
3.981071709999999819e-01,8.239319180000000742e+00,2.263028219999999813e+00,-2.763443840000000051e+01,-2.876492530000000158e+01,-4.416307379999999938e+01
4.073802779999999846e-01,8.239876640000000307e+00,2.263595070000000042e+00,-2.763200189999999878e+01,-2.876408959999999837e+01,-4.411781899999999723e+01
4.168693829999999823e-01,8.240408540000000670e+00,2.264136319999999980e+00,-2.762947510000000051e+01,-2.876322830000000152e+01,-4.407098930000000081e+01
4.265795190000000181e-01,8.240915969999999646e+00,2.264653050000000167e+00,-2.762685289999999938e+01,-2.876233949999999950e+01,-4.402254260000000130e+01
