 7.58577575e+08  2.89715237e+00  7.58577575e+08  2.89714915e+00  7.58577575e+08  1.79163830e+02  7.58577575e+08 -8.40356846e-01  7.58577575e+08 -8.58482147e+01  7.58577575e+08  2.89715075e+00 
 7.76247117e+08  2.89726461e+00  7.76247117e+08  2.89726118e+00  7.76247117e+08  1.79121712e+02  7.76247117e+08 -8.82571953e-01  7.76247117e+08 -8.56480724e+01  7.76247117e+08  2.89726289e+00 
 7.94328235e+08  2.89736806e+00  7.94328235e+08  2.89736440e+00  7.94328235e+08  1.79079125e+02  7.94328235e+08 -9.25258765e-01  7.94328235e+08 -8.54479406e+01  7.94328235e+08  2.89736622e+00 
 8.12830516e+08  2.89746292e+00  8.12830516e+08  2.89745903e+00  8.12830516e+08  1.79036047e+02  8.12830516e+08 -9.68439622e-01  8.12830516e+08 -8.52478190e+01  8.12830516e+08  2.89746097e+00 
 8.31763771e+08  2.89754941e+00  8.31763771e+08  2.89754527e+00  8.31763771e+08  1.78992454e+02  8.31763771e+08 -1.01213714e+00  8.31763771e+08 -8.50477074e+01  8.31763771e+08  2.89754733e+00 
 8.51138038e+08  2.89762770e+00  8.51138038e+08  2.89762329e+00  8.51138038e+08  1.78948323e+02  8.51138038e+08 -1.05637424e+00  8.51138038e+08 -8.48476055e+01  8.51138038e+08  2.89762549e+00 
 8.70963590e+08  2.89769794e+00  8.70963590e+08  2.89769327e+00  8.70963590e+08  1.78903633e+02  8.70963590e+08 -1.10117411e+00  8.70963590e+08 -8.46475132e+01  8.70963590e+08  2.89769560e+00 
 8.91250938e+08  2.89776030e+00  8.91250938e+08  2.89775534e+00  8.91250938e+08  1.78858359e+02  8.91250938e+08 -1.14656029e+00  8.91250938e+08 -8.44474302e+01  8.91250938e+08  2.89775781e+00 
 9.12010839e+08  2.89781490e+00  9.12010839e+08  2.89780964e+00  9.12010839e+08  1.78812477e+02  9.12010839e+08 -1.19255660e+00  9.12010839e+08 -8.42473563e+01  9.12010839e+08  2.89781226e+00 
 9.33254301e+08  2.89786185e+00  9.33254301e+08  2.89785628e+00  9.33254301e+08  1.78765964e+02  9.33254301e+08 -1.23918724e+00  9.33254301e+08 -8.40472915e+01  9.33254301e+08  2.89785906e+00 
 9.54992586e+08  2.89790125e+00  9.54992586e+08  2.89789535e+00  9.54992586e+08  1.78718794e+02  9.54992586e+08 -1.28647671e+00  9.54992586e+08 -8.38472355e+01  9.54992586e+08  2.89789829e+00 
 9.77237221e+08  2.89793319e+00  9.77237221e+08  2.89792695e+00  9.77237221e+08  1.78670944e+02  9.77237221e+08 -1.33444990e+00  9.77237221e+08 -8.36471883e+01  9.77237221e+08  2.89793006e+00 
 1.00000000e+09  2.89795773e+00  1.00000000e+09  2.89795113e+00  1.00000000e+09  1.78622387e+02  1.00000000e+09 -1.38313206e+00  1.00000000e+09 -8.34471497e+01  1.00000000e+09  2.89795442e+00 
 1.02329299e+09  2.89797492e+00  1.02329299e+09  2.89796794e+00  1.02329299e+09  1.78573099e+02  1.02329299e+09 -1.43254882e+00  1.02329299e+09 -8.32471197e+01  1.02329299e+09  2.89797142e+00 
 1.04712855e+09  2.89798480e+00  1.04712855e+09  2.89797743e+00  1.04712855e+09  1.78523053e+02  1.04712855e+09 -1.48272621e+00  1.04712855e+09 -8.30470982e+01  1.04712855e+09  2.89798111e+00 
 1.07151931e+09  2.89798739e+00  1.07151931e+09  2.89797961e+00  1.07151931e+09  1.78472223e+02  1.07151931e+09 -1.53369066e+00  1.07151931e+09 -8.28470851e+01  1.07151931e+09  2.89798349e+00 
 1.09647820e+09  2.89798269e+00  1.09647820e+09  2.89797448e+00  1.09647820e+09  1.78420583e+02  1.09647820e+09 -1.58546903e+00  1.09647820e+09 -8.26470805e+01  1.09647820e+09  2.89797857e+00 
