 1.25892541e+09  2.22842253e+00  1.25892541e+09  2.22840191e+00  1.25892541e+09  1.78343305e+02  1.25892541e+09 -1.67146409e+00  1.25892541e+09 -7.55671372e+01  1.25892541e+09  2.22841215e+00 
 1.28824955e+09  2.22839115e+00  1.28824955e+09  2.22836951e+00  1.28824955e+09  1.78290654e+02  1.28824955e+09 -1.72445893e+00  1.28824955e+09 -7.53671825e+01  1.28824955e+09  2.22838025e+00 
 1.31825674e+09  2.22835302e+00  1.31825674e+09  2.22833030e+00  1.31825674e+09  1.78237097e+02  1.31825674e+09 -1.77836787e+00  1.31825674e+09 -7.51672357e+01  1.31825674e+09  2.22834158e+00 
 1.34896288e+09  2.22830805e+00  1.34896288e+09  2.22828421e+00  1.34896288e+09  1.78182606e+02  1.34896288e+09 -1.83321934e+00  1.34896288e+09 -7.49672968e+01  1.34896288e+09  2.22829605e+00 
 1.38038426e+09  2.22825616e+00  1.38038426e+09  2.22823115e+00  1.38038426e+09  1.78127152e+02  1.38038426e+09 -1.88904229e+00  1.38038426e+09 -7.47673661e+01  1.38038426e+09  2.22824357e+00 
 1.41253754e+09  2.22819724e+00  1.41253754e+09  2.22817099e+00  1.41253754e+09  1.78070705e+02  1.41253754e+09 -1.94586615e+00  1.41253754e+09 -7.45674436e+01  1.41253754e+09  2.22818402e+00 
 1.44543977e+09  2.22813115e+00  1.44543977e+09  2.22810361e+00  1.44543977e+09  1.78013236e+02  1.44543977e+09 -2.00372091e+00  1.44543977e+09 -7.43675295e+01  1.44543977e+09  2.22811729e+00 
 1.47910839e+09  2.22805777e+00  1.47910839e+09  2.22802888e+00  1.47910839e+09  1.77954715e+02  1.47910839e+09 -2.06263709e+00  1.47910839e+09 -7.41676239e+01  1.47910839e+09  2.22804323e+00 
 1.51356125e+09  2.22797694e+00  1.51356125e+09  2.22794663e+00  1.51356125e+09  1.77895110e+02  1.51356125e+09 -2.12264577e+00  1.51356125e+09 -7.39677272e+01  1.51356125e+09  2.22796168e+00 
 1.54881662e+09  2.22788849e+00  1.54881662e+09  2.22785670e+00  1.54881662e+09  1.77834391e+02  1.54881662e+09 -2.18377861e+00  1.54881662e+09 -7.37678394e+01  1.54881662e+09  2.22787249e+00 
 1.58489319e+09  2.22779224e+00  1.58489319e+09  2.22775890e+00  1.58489319e+09  1.77772525e+02  1.58489319e+09 -2.24606785e+00  1.58489319e+09 -7.35679609e+01  1.58489319e+09  2.22777545e+00 
 1.62181010e+09  2.22768798e+00  1.62181010e+09  2.22765301e+00  1.62181010e+09  1.77709479e+02  1.62181010e+09 -2.30954634e+00  1.62181010e+09 -7.33680918e+01  1.62181010e+09  2.22767038e+00 
 1.65958691e+09  2.22757550e+00  1.65958691e+09  2.22753883e+00  1.65958691e+09  1.77645221e+02  1.65958691e+09 -2.37424755e+00  1.65958691e+09 -7.31682325e+01  1.65958691e+09  2.22755704e+00 
 1.69824365e+09  2.22745456e+00  1.69824365e+09  2.22741611e+00  1.69824365e+09  1.77579716e+02  1.69824365e+09 -2.44020560e+00  1.69824365e+09 -7.29683832e+01  1.69824365e+09  2.22743520e+00 
